game_id,Season,StadiumName,TimeStartGame,TimeEndGame,TZOffset
2005091810,2005,Sun Devil Stadium,9/18/2005 13:05,9/18/2005 16:12,-7
2005091811,2005,Lambeau Field,9/18/2005 15:15,9/18/2005 18:27,-5
2005091812,2005,Giants Stadium,9/18/2005 16:15,9/18/2005 19:16,-4
2005091813,2005,Empower Field at Mile High,9/18/2005 14:15,9/18/2005 17:17,-6
2005091814,2005,Oakland Coliseum,9/18/2005 17:30,9/18/2005 20:42,-7
2005091900,2005,Texas Stadium,9/19/2005 20:00,9/19/2005 23:23,-5
2005091901,2005,Giants Stadium,9/19/2005 19:30,9/19/2005 22:59,-4
2005092500,2005,New Era Field,9/25/2005 13:00,9/25/2005 16:10,-4
2005092501,2005,Hard Rock Stadium,9/25/2005 13:00,9/25/2005 16:18,-4
2005092502,2005,Soldier Field,9/25/2005 12:00,9/25/2005 15:12,-5
2005092503,2005,RCA Dome,9/25/2005 12:00,9/25/2005 14:36,-5
2005092504,2005,Giants Stadium,9/25/2005 13:00,9/25/2005 16:23,-4
2005092505,2005,U.S. Bank Stadium,9/25/2005 12:00,9/25/2005 15:30,-5
2005092506,2005,Lincoln Financial Field,9/25/2005 13:00,9/25/2005 16:31,-4
2005092507,2005,Lambeau Field,9/25/2005 12:00,9/25/2005 15:04,-5
2005092508,2005,The Dome at America's Center,9/25/2005 12:00,9/25/2005 15:21,-5
2005092509,2005,CenturyLink Field,9/25/2005 13:05,9/25/2005 16:13,-7
2005092510,2005,Candlestick Park,9/25/2005 13:05,9/25/2005 16:28,-7
2005092511,2005,Heinz Field,9/25/2005 16:15,9/25/2005 19:48,-4
2005092512,2005,Qualcomm Stadium,9/25/2005 17:30,9/25/2005 20:58,-7
2005092600,2005,Empower Field at Mile High,9/26/2005 19:00,9/26/2005 22:05,-6
2005100200,2005,Alamodome,10/2/2005 12:00,10/2/2005 15:02,-5
2005100201,2005,TIAA Bank Field,10/2/2005 13:00,10/2/2005 16:08,-4
2005100202,2005,Raymond James Stadium,10/2/2005 13:00,10/2/2005 16:02,-4
2005100203,2005,Paul Brown Stadium,10/2/2005 13:00,10/2/2005 16:02,-4
2005100204,2005,Nissan Stadium,10/2/2005 12:00,10/2/2005 14:50,-5
2005100205,2005,Arrowhead Stadium,10/2/2005 15:15,10/2/2005 18:38,-5
2005100206,2005,Gillette Stadium,10/2/2005 13:00,10/2/2005 16:02,-4
2005100207,2005,FedExField,10/2/2005 13:00,10/2/2005 16:04,-4
2005100208,2005,Giants Stadium,10/2/2005 13:00,10/2/2005 16:35,-4
2005100209,2005,M&T Bank Stadium,10/2/2005 16:05,10/2/2005 18:53,-4
2005100210,2005,Oakland Coliseum,10/2/2005 13:15,10/2/2005 16:15,-7
2005100211,2005,Georgia Dome,10/2/2005 16:15,10/2/2005 19:19,-4
2005100212,2005,Estadio Azteca,10/2/2005 19:30,10/2/2005 22:52,-5
2005100300,2005,Bank of America Stadium,10/3/2005 21:00,10/4/2005 0:18,-4
2005100900,2005,Ford Field,10/9/2005 13:00,10/9/2005 16:22,-4
2005100901,2005,FirstEnergy Stadium,10/9/2005 13:00,10/9/2005 16:05,-4
2005100902,2005,New Era Field,10/9/2005 13:00,10/9/2005 16:18,-4
2005100903,2005,Georgia Dome,10/9/2005 13:00,10/9/2005 16:18,-4
2005100904,2005,Lambeau Field,10/9/2005 12:00,10/9/2005 15:04,-5
2005100905,2005,The Dome at America's Center,10/9/2005 12:00,10/9/2005 15:25,-5
2005100906,2005,Giants Stadium,10/9/2005 13:00,10/9/2005 15:56,-4
2005100907,2005,NRG Stadium,10/9/2005 12:00,10/9/2005 15:12,-5
2005100908,2005,Candlestick Park,10/9/2005 13:05,10/9/2005 16:01,-7
2005100909,2005,Sun Devil Stadium,10/9/2005 13:15,10/9/2005 16:22,-7
2005100910,2005,Texas Stadium,10/9/2005 15:15,10/9/2005 18:25,-5
2005100911,2005,Empower Field at Mile High,10/9/2005 14:15,10/9/2005 17:46,-6
2005100912,2005,TIAA Bank Field,10/9/2005 20:30,10/9/2005 23:43,-4
2005101000,2005,Qualcomm Stadium,10/10/2005 18:00,10/10/2005 21:28,-7
2005101600,2005,Alamodome,10/16/2005 12:00,10/16/2005 15:13,-5
2005101601,2005,Ford Field,10/16/2005 13:00,10/16/2005 16:19,-4
2005101602,2005,Nissan Stadium,10/16/2005 12:00,10/16/2005 15:05,-5
2005101603,2005,M&T Bank Stadium,10/16/2005 13:00,10/16/2005 15:58,-4
2005101604,2005,Heinz Field,10/16/2005 13:00,10/16/2005 16:09,-4
2005101605,2005,Raymond James Stadium,10/16/2005 13:00,10/16/2005 16:22,-4
2005101606,2005,Soldier Field,10/16/2005 12:00,10/16/2005 15:13,-5
2005101607,2005,Texas Stadium,10/16/2005 12:00,10/16/2005 15:10,-5
2005101608,2005,Arrowhead Stadium,10/16/2005 12:00,10/16/2005 15:14,-5
2005101609,2005,Empower Field at Mile High,10/16/2005 14:15,10/16/2005 17:52,-6
2005101610,2005,New Era Field,10/16/2005 16:15,10/16/2005 19:19,-4
2005101611,2005,Oakland Coliseum,10/16/2005 13:15,10/16/2005 16:30,-7
2005101612,2005,CenturyLink Field,10/16/2005 17:30,10/16/2005 20:29,-7
2005101700,2005,RCA Dome,10/17/2005 20:00,10/17/2005 23:13,-5
2005102100,2005,Hard Rock Stadium,10/21/2005 19:00,10/21/2005 22:10,-4
2005102300,2005,FirstEnergy Stadium,10/23/2005 13:00,10/23/2005 16:02,-4
2005102301,2005,U.S. Bank Stadium,10/23/2005 12:00,10/23/2005 15:05,-5
2005102302,2005,NRG Stadium,10/23/2005 12:00,10/23/2005 14:46,-5
2005102304,2005,The Dome at America's Center,10/23/2005 12:00,10/23/2005 15:20,-5
2005102305,2005,Paul Brown Stadium,10/23/2005 13:00,10/23/2005 16:01,-4
2005102306,2005,Lincoln Financial Field,10/23/2005 13:00,10/23/2005 16:33,-4
2005102307,2005,FedExField,10/23/2005 13:00,10/23/2005 15:52,-4
2005102308,2005,CenturyLink Field,10/23/2005 13:05,10/23/2005 16:13,-7
2005102309,2005,Soldier Field,10/23/2005 15:15,10/23/2005 18:15,-5
2005102310,2005,Oakland Coliseum,10/23/2005 13:15,10/23/2005 16:31,-7
2005102311,2005,Giants Stadium,10/23/2005 16:15,10/23/2005 19:28,-4
2005102312,2005,Sun Devil Stadium,10/23/2005 13:15,10/23/2005 16:38,-7
2005102400,2005,Georgia Dome,10/24/2005 21:00,10/25/2005 0:08,-4
2005103000,2005,Texas Stadium,10/30/2005 12:00,10/30/2005 14:56,-6
2005103001,2005,Ford Field,10/30/2005 13:00,10/30/2005 16:26,-5
2005103002,2005,NRG Stadium,10/30/2005 12:00,10/30/2005 14:49,-6
2005103003,2005,Paul Brown Stadium,10/30/2005 13:00,10/30/2005 15:52,-5
2005103004,2005,The Dome at America's Center,10/30/2005 12:00,10/30/2005 14:55,-6
2005103005,2005,Tiger Stadium,10/30/2005 15:05,10/30/2005 18:18,-6
2005103006,2005,Bank of America Stadium,10/30/2005 13:00,10/30/2005 16:04,-5
2005103007,2005,Nissan Stadium,10/30/2005 12:00,10/30/2005 15:08,-6
2005103008,2005,Giants Stadium,10/30/2005 13:00,10/30/2005 16:13,-5
2005103009,2005,Qualcomm Stadium,10/30/2005 13:05,10/30/2005 16:26,-8
2005103010,2005,Empower Field at Mile High,10/30/2005 14:15,10/30/2005 17:42,-7
2005103011,2005,Candlestick Park,10/30/2005 13:15,10/30/2005 16:21,-8
2005103012,2005,Gillette Stadium,10/30/2005 20:30,10/30/2005 23:38,-5
2005103100,2005,Heinz Field,10/31/2005 21:00,11/1/2005 0:10,-5
2005110600,2005,Hard Rock Stadium,11/6/2005 13:00,11/6/2005 15:49,-5
2005110601,2005,Raymond James Stadium,11/6/2005 13:00,11/6/2005 15:56,-5
2005110602,2005,Tiger Stadium,11/6/2005 15:05,11/6/2005 18:07,-6
2005110603,2005,M&T Bank Stadium,11/6/2005 13:00,11/6/2005 15:55,-5
2005110604,2005,U.S. Bank Stadium,11/6/2005 12:00,11/6/2005 15:04,-6
2005110605,2005,TIAA Bank Field,11/6/2005 13:00,11/6/2005 15:51,-5
2005110606,2005,Arrowhead Stadium,11/6/2005 12:00,11/6/2005 15:26,-6
2005110607,2005,Giants Stadium,11/6/2005 13:00,11/6/2005 16:09,-5
2005110608,2005,FirstEnergy Stadium,11/6/2005 13:00,11/6/2005 16:15,-5
2005110609,2005,Candlestick Park,11/6/2005 13:05,11/6/2005 16:04,-8
2005110610,2005,Sun Devil Stadium,11/6/2005 14:05,11/6/2005 17:13,-7
2005110611,2005,Lambeau Field,11/6/2005 15:15,11/6/2005 18:05,-6
2005110612,2005,FedExField,11/6/2005 20:30,11/6/2005 23:29,-5
2005110700,2005,Gillette Stadium,11/7/2005 21:00,11/8/2005 0:03,-5
2005111300,2005,Ford Field,11/13/2005 13:00,11/13/2005 16:10,-5
2005111301,2005,TIAA Bank Field,11/13/2005 13:00,11/13/2005 16:04,-5
2005111302,2005,RCA Dome,11/13/2005 13:00,11/13/2005 16:05,-5
2005111303,2005,New Era Field,11/13/2005 13:00,11/13/2005 16:07,-5
2005111304,2005,Giants Stadium,11/13/2005 13:00,11/13/2005 16:22,-5
2005111305,2005,Hard Rock Stadium,11/13/2005 13:00,11/13/2005 16:13,-5
2005111306,2005,Soldier Field,11/13/2005 12:00,11/13/2005 14:54,-6
2005111307,2005,Raymond James Stadium,11/13/2005 16:15,11/13/2005 19:30,-5
2005111308,2005,Oakland Coliseum,11/13/2005 13:05,11/13/2005 16:17,-8
2005111309,2005,Bank of America Stadium,11/13/2005 16:05,11/13/2005 18:49,-5
2005111310,2005,Georgia Dome,11/13/2005 16:15,11/13/2005 19:23,-5
2005111311,2005,CenturyLink Field,11/13/2005 13:15,11/13/2005 16:13,-8
2005111312,2005,Heinz Field,11/13/2005 20:30,11/13/2005 23:47,-5
2005111400,2005,Lincoln Financial Field,11/14/2005 21:00,11/15/2005 0:10,-5
2005112000,2005,The Dome at America's Center,11/20/2005 12:00,11/20/2005 15:23,-6
2005112001,2005,Soldier Field,11/20/2005 12:00,11/20/2005 15:01,-6
2005112002,2005,Texas Stadium,11/20/2005 12:00,11/20/2005 15:05,-6
2005112003,2005,Paul Brown Stadium,11/20/2005 16:15,11/20/2005 19:43,-5
2005112004,2005,Nissan Stadium,11/20/2005 12:00,11/20/2005 15:18,-6
2005112005,2005,FirstEnergy Stadium,11/20/2005 13:00,11/20/2005 15:52,-5
2005112006,2005,Gillette Stadium,11/20/2005 13:00,11/20/2005 16:10,-5
2005112007,2005,FedExField,11/20/2005 13:00,11/20/2005 16:18,-5
2005112008,2005,Giants Stadium,11/20/2005 13:00,11/20/2005 16:08,-5
2005112009,2005,Georgia Dome,11/20/2005 13:00,11/20/2005 16:20,-5
2005112010,2005,Candlestick Park,11/20/2005 13:05,11/20/2005 16:28,-8
2005112011,2005,Qualcomm Stadium,11/20/2005 13:15,11/20/2005 16:20,-8
2005112012,2005,Empower Field at Mile High,11/20/2005 14:15,11/20/2005 17:07,-7
2005112013,2005,M&T Bank Stadium,11/20/2005 13:00,11/20/2005 16:09,-5
2005112014,2005,NRG Stadium,11/20/2005 19:30,11/20/2005 22:42,-6
2005112100,2005,Lambeau Field,11/21/2005 20:00,11/21/2005 23:03,-6
2005112400,2005,Ford Field,11/24/2005 12:30,11/24/2005 15:49,-5
2005112401,2005,Texas Stadium,11/24/2005 15:15,11/24/2005 18:46,-6
2005112700,2005,Paul Brown Stadium,11/27/2005 13:00,11/27/2005 16:16,-5
2005112701,2005,New Era Field,11/27/2005 13:00,11/27/2005 15:46,-5
2005112702,2005,Raymond James Stadium,11/27/2005 13:00,11/27/2005 15:48,-5
2005112703,2005,U.S. Bank Stadium,11/27/2005 12:00,11/27/2005 15:03,-6
2005112704,2005,Arrowhead Stadium,11/27/2005 12:00,11/27/2005 14:52,-6
2005112705,2005,FedExField,11/27/2005 13:00,11/27/2005 16:17,-5
2005112706,2005,Nissan Stadium,11/27/2005 12:00,11/27/2005 15:20,-6
2005112707,2005,NRG Stadium,11/27/2005 12:00,11/27/2005 15:31,-6
2005112708,2005,Sun Devil Stadium,11/27/2005 14:05,11/27/2005 17:13,-7
2005112709,2005,Oakland Coliseum,11/27/2005 13:05,11/27/2005 16:35,-8
2005112710,2005,Lincoln Financial Field,11/27/2005 16:15,11/27/2005 19:33,-5
2005112711,2005,CenturyLink Field,11/27/2005 13:15,11/27/2005 17:06,-8
2005112712,2005,Giants Stadium,11/27/2005 20:30,11/27/2005 23:24,-5
2005112800,2005,RCA Dome,11/28/2005 21:00,11/28/2005 23:53,-5
2005120400,2005,Bank of America Stadium,12/4/2005 13:00,12/4/2005 16:01,-5
2005120401,2005,Hard Rock Stadium,12/4/2005 13:00,12/4/2005 16:28,-5
2005120402,2005,Heinz Field,12/4/2005 13:00,12/4/2005 16:11,-5
2005120403,2005,Giants Stadium,12/4/2005 13:00,12/4/2005 16:07,-5
2005120404,2005,Soldier Field,12/4/2005 12:00,12/4/2005 15:08,-6
2005120405,2005,M&T Bank Stadium,12/4/2005 13:00,12/4/2005 16:09,-5
2005120406,2005,FirstEnergy Stadium,12/4/2005 13:00,12/4/2005 15:59,-5
2005120407,2005,Ford Field,12/4/2005 13:00,12/4/2005 16:05,-5
2005120408,2005,Tiger Stadium,12/4/2005 12:00,12/4/2005 14:36,-6
2005120409,2005,RCA Dome,12/4/2005 13:00,12/4/2005 15:47,-5
2005120410,2005,Candlestick Park,12/4/2005 13:05,12/4/2005 16:10,-8
2005120411,2005,The Dome at America's Center,12/4/2005 15:05,12/4/2005 18:08,-6
2005120412,2005,Arrowhead Stadium,12/4/2005 15:15,12/4/2005 18:21,-6
2005120413,2005,Gillette Stadium,12/4/2005 16:15,12/4/2005 19:17,-5
2005120414,2005,Qualcomm Stadium,12/4/2005 17:30,12/4/2005 20:18,-8
2005120500,2005,Lincoln Financial Field,12/5/2005 21:00,12/6/2005 0:04,-5
2005121100,2005,Heinz Field,12/11/2005 13:00,12/11/2005 16:00,-5
2005121101,2005,Paul Brown Stadium,12/11/2005 13:00,12/11/2005 15:58,-5
2005121102,2005,Nissan Stadium,12/11/2005 12:00,12/11/2005 15:05,-6
2005121103,2005,TIAA Bank Field,12/11/2005 13:00,12/11/2005 16:00,-5
2005121104,2005,New Era Field,12/11/2005 13:00,12/11/2005 16:06,-5
2005121105,2005,Giants Stadium,12/11/2005 13:00,12/11/2005 16:02,-5
2005121106,2005,U.S. Bank Stadium,12/11/2005 12:00,12/11/2005 15:07,-6
2005121107,2005,Bank of America Stadium,12/11/2005 13:00,12/11/2005 15:59,-5
2005121108,2005,Lincoln Financial Field,12/11/2005 16:05,12/11/2005 19:43,-5
2005121109,2005,CenturyLink Field,12/11/2005 13:05,12/11/2005 16:00,-8
2005121110,2005,Sun Devil Stadium,12/11/2005 14:05,12/11/2005 17:01,-7
2005121111,2005,Empower Field at Mile High,12/11/2005 14:15,12/11/2005 17:12,-7
2005121112,2005,Texas Stadium,12/11/2005 15:15,12/11/2005 18:24,-6
2005121113,2005,Qualcomm Stadium,12/11/2005 13:15,12/11/2005 16:20,-8
2005121114,2005,Lambeau Field,12/11/2005 19:30,12/11/2005 22:46,-6
2005121200,2005,Georgia Dome,12/12/2005 21:00,12/13/2005 0:39,-5
2005121700,2005,Gillette Stadium,12/17/2005 13:30,12/17/2005 16:23,-5
2005121701,2005,Giants Stadium,12/17/2005 17:00,12/17/2005 20:20,-5
2005121702,2005,New Era Field,12/17/2005 20:30,12/17/2005 23:57,-5
2005121800,2005,NRG Stadium,12/18/2005 12:00,12/18/2005 15:18,-6
2005121801,2005,Tiger Stadium,12/18/2005 12:00,12/18/2005 15:00,-6
2005121802,2005,FedExField,12/18/2005 16:15,12/18/2005 19:21,-5
2005121803,2005,Hard Rock Stadium,12/18/2005 13:00,12/18/2005 16:11,-5
2005121804,2005,U.S. Bank Stadium,12/18/2005 12:00,12/18/2005 15:10,-6
2005121805,2005,RCA Dome,12/18/2005 13:00,12/18/2005 16:19,-5
2005121806,2005,Nissan Stadium,12/18/2005 12:00,12/18/2005 14:48,-6
2005121807,2005,TIAA Bank Field,12/18/2005 13:00,12/18/2005 16:17,-5
2005121808,2005,Ford Field,12/18/2005 16:05,12/18/2005 19:00,-5
2005121809,2005,Oakland Coliseum,12/18/2005 13:05,12/18/2005 16:05,-8
2005121810,2005,The Dome at America's Center,12/18/2005 12:00,12/18/2005 15:13,-6
2005121811,2005,Soldier Field,12/18/2005 19:30,12/18/2005 22:32,-6
2005121900,2005,M&T Bank Stadium,12/19/2005 21:00,12/20/2005 0:09,-5
2005122400,2005,Raymond James Stadium,12/24/2005 13:00,12/24/2005 16:43,-5
2005122401,2005,Paul Brown Stadium,12/24/2005 13:00,12/24/2005 16:11,-5
2005122402,2005,Bank of America Stadium,12/24/2005 13:00,12/24/2005 16:08,-5
2005122403,2005,Alamodome,12/24/2005 12:00,12/24/2005 14:58,-6
2005122404,2005,NRG Stadium,12/24/2005 12:00,12/24/2005 15:09,-6
2005122405,2005,FedExField,12/24/2005 13:00,12/24/2005 16:15,-5
2005122406,2005,FirstEnergy Stadium,12/24/2005 13:00,12/24/2005 16:03,-5
2005122407,2005,Arrowhead Stadium,12/24/2005 12:00,12/24/2005 15:20,-6
2005122408,2005,The Dome at America's Center,12/24/2005 12:00,12/24/2005 14:55,-6
2005122409,2005,Hard Rock Stadium,12/24/2005 13:00,12/24/2005 16:06,-5
2005122410,2005,Sun Devil Stadium,12/24/2005 14:05,12/24/2005 17:20,-7
2005122411,2005,CenturyLink Field,12/24/2005 13:15,12/24/2005 16:08,-8
2005122412,2005,Empower Field at Mile High,12/24/2005 14:15,12/24/2005 17:23,-7
2005122500,2005,Lambeau Field,12/25/2005 16:00,12/25/2005 19:18,-6
2005122501,2005,M&T Bank Stadium,12/25/2005 20:30,12/25/2005 23:32,-5
2005122600,2005,Giants Stadium,12/26/2005 21:00,12/27/2005 0:03,-5
2005123100,2005,Qualcomm Stadium,12/31/2005 13:30,12/31/2005 16:34,-8
2005123101,2005,Oakland Coliseum,12/31/2005 17:00,12/31/2005 20:32,-8
2006010100,2005,RCA Dome,1/1/2006 13:00,1/1/2006 16:06,-5
2006010101,2005,FirstEnergy Stadium,1/1/2006 13:00,1/1/2006 16:26,-5
2006010102,2005,Giants Stadium,1/1/2006 13:00,1/1/2006 16:07,-5
2006010103,2005,Georgia Dome,1/1/2006 13:00,1/1/2006 16:06,-5
2006010104,2005,U.S. Bank Stadium,1/1/2006 15:15,1/1/2006 18:16,-6
2006010105,2005,Arrowhead Stadium,1/1/2006 12:00,1/1/2006 14:56,-6
2006010106,2005,Heinz Field,1/1/2006 13:00,1/1/2006 15:55,-5
2006010107,2005,Gillette Stadium,1/1/2006 13:00,1/1/2006 16:05,-5
2006010108,2005,Raymond James Stadium,1/1/2006 13:00,1/1/2006 16:04,-5
2006010109,2005,Candlestick Park,1/1/2006 13:05,1/1/2006 16:27,-8
2006010110,2005,TIAA Bank Field,1/1/2006 16:05,1/1/2006 19:15,-5
2006010111,2005,Lambeau Field,1/1/2006 12:00,1/1/2006 14:59,-6
2006010112,2005,Lincoln Financial Field,1/1/2006 16:15,1/1/2006 19:25,-5
2006010113,2005,Texas Stadium,1/1/2006 19:30,1/1/2006 22:50,-6
2006010700,2005,Gillette Stadium,1/7/2006 20:00,1/7/2006 22:55,-5
2006010701,2005,Raymond James Stadium,1/7/2006 16:30,1/7/2006 19:31,-5
2006010800,2005,Paul Brown Stadium,1/8/2006 16:30,1/8/2006 19:33,-5
2006010801,2005,Giants Stadium,1/8/2006 13:00,1/8/2006 15:39,-5
2006011400,2005,CenturyLink Field,1/14/2006 13:30,1/14/2006 16:31,-8
2006011401,2005,Empower Field at Mile High,1/14/2006 18:00,1/14/2006 21:15,-7
2006011500,2005,RCA Dome,1/15/2006 13:00,1/15/2006 16:18,-5
2006011501,2005,Soldier Field,1/15/2006 15:30,1/15/2006 18:53,-6
2006012200,2005,Empower Field at Mile High,1/22/2006 13:00,1/22/2006 16:03,-7
2006012201,2005,CenturyLink Field,1/22/2006 15:30,1/22/2006 18:39,-8
2006020500,2005,Ford Field,2/5/2006 18:30,2/5/2006 22:06,-5
2006090700,2006,Heinz Field,9/7/2006 20:30,9/7/2006 23:37,-4
2006091000,2006,Bank of America Stadium,9/10/2006 13:00,9/10/2006 16:09,-4
2006091001,2006,FirstEnergy Stadium,9/10/2006 13:00,9/10/2006 16:03,-4
2006091002,2006,Ford Field,9/10/2006 13:00,9/10/2006 15:52,-4
2006091003,2006,NRG Stadium,9/10/2006 12:00,9/10/2006 14:54,-5
2006091004,2006,Arrowhead Stadium,9/10/2006 12:00,9/10/2006 14:58,-5
2006091005,2006,Gillette Stadium,9/10/2006 13:00,9/10/2006 15:45,-4
2006091006,2006,The Dome at America's Center,9/10/2006 12:00,9/10/2006 15:11,-5
2006091007,2006,Raymond James Stadium,9/10/2006 13:00,9/10/2006 15:54,-4
2006091008,2006,Nissan Stadium,9/10/2006 12:00,9/10/2006 15:18,-5
2006091009,2006,State Farm Stadium,9/10/2006 13:15,9/10/2006 16:38,-7
2006091010,2006,Lambeau Field,9/10/2006 15:15,9/10/2006 18:08,-5
2006091011,2006,TIAA Bank Field,9/10/2006 16:15,9/10/2006 19:22,-4
2006091012,2006,Giants Stadium,9/10/2006 20:15,9/10/2006 23:13,-4
2006091100,2006,FedExField,9/11/2006 19:00,9/11/2006 22:09,-4
2006091101,2006,Oakland Coliseum,9/11/2006 19:15,9/11/2006 22:04,-7
2006091700,2006,Georgia Dome,9/17/2006 13:00,9/17/2006 16:07,-4
2006091701,2006,M&T Bank Stadium,9/17/2006 13:00,9/17/2006 16:18,-4
2006091702,2006,Soldier Field,9/17/2006 12:00,9/17/2006 14:55,-5
2006091703,2006,Paul Brown Stadium,9/17/2006 13:00,9/17/2006 16:15,-4
2006091704,2006,Lambeau Field,9/17/2006 12:00,9/17/2006 15:27,-5
2006091705,2006,RCA Dome,9/17/2006 13:00,9/17/2006 16:04,-4
2006091706,2006,Hard Rock Stadium,9/17/2006 13:00,9/17/2006 15:54,-4
2006091707,2006,U.S. Bank Stadium,9/17/2006 12:00,9/17/2006 15:29,-5
2006091708,2006,Lincoln Financial Field,9/17/2006 13:00,9/17/2006 16:56,-4
2006091709,2006,Candlestick Park,9/17/2006 13:05,9/17/2006 16:05,-7
2006091710,2006,CenturyLink Field,9/17/2006 13:05,9/17/2006 16:10,-7
2006091711,2006,Empower Field at Mile High,9/17/2006 14:15,9/17/2006 17:10,-6
2006091712,2006,Giants Stadium,9/17/2006 16:15,9/17/2006 19:19,-4
2006091713,2006,Qualcomm Stadium,9/17/2006 13:15,9/17/2006 16:23,-7
2006091714,2006,Texas Stadium,9/17/2006 19:15,9/17/2006 22:25,-5
2006091800,2006,TIAA Bank Field,9/18/2006 20:30,9/18/2006 23:26,-4
2006092400,2006,New Era Field,9/24/2006 13:00,9/24/2006 16:07,-4
2006092401,2006,Ford Field,9/24/2006 13:00,9/24/2006 16:06,-4
2006092402,2006,NRG Stadium,9/24/2006 12:00,9/24/2006 14:55,-5
2006092403,2006,RCA Dome,9/24/2006 13:00,9/24/2006 16:01,-4
2006092404,2006,Hard Rock Stadium,9/24/2006 13:00,9/24/2006 16:07,-4
2006092405,2006,U.S. Bank Stadium,9/24/2006 12:00,9/24/2006 15:10,-5
2006092406,2006,Heinz Field,9/24/2006 13:00,9/24/2006 16:02,-4
2006092407,2006,Raymond James Stadium,9/24/2006 13:00,9/24/2006 16:02,-4
2006092408,2006,FirstEnergy Stadium,9/24/2006 16:05,9/24/2006 19:09,-4
2006092409,2006,State Farm Stadium,9/24/2006 13:15,9/24/2006 16:24,-7
2006092410,2006,Candlestick Park,9/24/2006 13:15,9/24/2006 16:37,-7
2006092411,2006,CenturyLink Field,9/24/2006 13:15,9/24/2006 16:22,-7
2006092412,2006,Gillette Stadium,9/24/2006 20:15,9/24/2006 23:31,-4
2006092500,2006,Mercedes-Benz Superdome,9/25/2006 19:30,9/25/2006 22:39,-5
2006100100,2006,Georgia Dome,10/1/2006 13:00,10/1/2006 15:49,-4
2006100101,2006,M&T Bank Stadium,10/1/2006 13:00,10/1/2006 16:03,-4
2006100102,2006,New Era Field,10/1/2006 13:00,10/1/2006 16:20,-4
2006100103,2006,Bank of America Stadium,10/1/2006 13:00,10/1/2006 16:04,-4
2006100104,2006,NRG Stadium,10/1/2006 12:00,10/1/2006 14:53,-5
2006100105,2006,Arrowhead Stadium,10/1/2006 12:00,10/1/2006 14:48,-5
2006100106,2006,Giants Stadium,10/1/2006 13:00,10/1/2006 16:05,-4
2006100107,2006,Nissan Stadium,10/1/2006 12:00,10/1/2006 14:49,-5
2006100108,2006,The Dome at America's Center,10/1/2006 15:05,10/1/2006 18:45,-5
2006100109,2006,Paul Brown Stadium,10/1/2006 16:15,10/1/2006 19:15,-4
2006100110,2006,Oakland Coliseum,10/1/2006 13:15,10/1/2006 16:20,-7
2006100111,2006,FedExField,10/1/2006 16:15,10/1/2006 19:30,-4
2006100112,2006,Soldier Field,10/1/2006 19:15,10/1/2006 22:15,-5
2006100200,2006,Lincoln Financial Field,10/2/2006 20:30,10/2/2006 23:46,-4
2006100800,2006,Bank of America Stadium,10/8/2006 13:00,10/8/2006 16:05,-4
2006100801,2006,Soldier Field,10/8/2006 12:00,10/8/2006 14:55,-5
2006100802,2006,Lambeau Field,10/8/2006 12:00,10/8/2006 15:15,-5
2006100803,2006,RCA Dome,10/8/2006 13:00,10/8/2006 16:01,-4
2006100804,2006,U.S. Bank Stadium,10/8/2006 12:00,10/8/2006 14:59,-5
2006100805,2006,Gillette Stadium,10/8/2006 13:00,10/8/2006 16:02,-4
2006100806,2006,Mercedes-Benz Superdome,10/8/2006 12:00,10/8/2006 15:19,-5
2006100807,2006,Giants Stadium,10/8/2006 13:00,10/8/2006 15:55,-4
2006100808,2006,State Farm Stadium,10/8/2006 13:05,10/8/2006 16:14,-7
2006100809,2006,TIAA Bank Field,10/8/2006 16:05,10/8/2006 19:01,-4
2006100810,2006,Candlestick Park,10/8/2006 13:05,10/8/2006 16:14,-7
2006100811,2006,Lincoln Financial Field,10/8/2006 16:15,10/8/2006 19:39,-4
2006100812,2006,Qualcomm Stadium,10/8/2006 17:15,10/8/2006 20:32,-7
2006100900,2006,Empower Field at Mile High,10/9/2006 18:30,10/9/2006 21:19,-6
2006101500,2006,Georgia Dome,10/15/2006 13:00,10/15/2006 16:07,-4
2006101501,2006,M&T Bank Stadium,10/15/2006 13:00,10/15/2006 16:04,-4
2006101502,2006,Texas Stadium,10/15/2006 12:00,10/15/2006 15:10,-5
2006101503,2006,Ford Field,10/15/2006 13:00,10/15/2006 16:03,-4
2006101504,2006,Mercedes-Benz Superdome,10/15/2006 12:00,10/15/2006 15:18,-5
2006101505,2006,The Dome at America's Center,10/15/2006 12:00,10/15/2006 15:11,-5
2006101506,2006,Raymond James Stadium,10/15/2006 13:00,10/15/2006 16:23,-4
2006101507,2006,FedExField,10/15/2006 13:00,10/15/2006 16:16,-4
2006101508,2006,Giants Stadium,10/15/2006 16:15,10/15/2006 19:18,-4
2006101509,2006,Heinz Field,10/15/2006 16:15,10/15/2006 19:14,-4
2006101510,2006,Candlestick Park,10/15/2006 13:15,10/15/2006 16:24,-7
2006101511,2006,Empower Field at Mile High,10/15/2006 18:15,10/15/2006 20:57,-6
2006101600,2006,State Farm Stadium,10/16/2006 17:30,10/16/2006 20:53,-7
2006102200,2006,Georgia Dome,10/22/2006 13:00,10/22/2006 16:41,-4
2006102201,2006,New Era Field,10/22/2006 13:00,10/22/2006 15:42,-4
